anthra-c60_ct.pkl,16,10,0.0027890244436632413
anthra-c60_ct.pkl,16,11,0.00444014222028355
anthra-c60_ct.pkl,16,1,7.870404564683119e-05
anthra-c60_ct.pkl,16,2,0.00024519667874724736
anthra-c60_ct.pkl,16,3,0.0003021489347036854
anthra-c60_ct.pkl,16,4,0.00043071329279038205
anthra-c60_ct.pkl,16,5,0.0008625840832283692
anthra-c60_ct.pkl,16,6,0.0020050195813625694
anthra-c60_ct.pkl,16,7,0.002351186235281742
anthra-c60_ct.pkl,16,8,0.0026335859067145215
anthra-c60_ct.pkl,16,9,0.00271459125754646
anthra-c60_ct.pkl,4,10,0.00046082270722002327
anthra-c60_ct.pkl,4,11,0.000608030792341225
anthra-c60_ct.pkl,4,1,2.4111385656479062e-05
anthra-c60_ct.pkl,4,2,6.492674118778069e-05
anthra-c60_ct.pkl,4,3,7.742520142818015e-05
anthra-c60_ct.pkl,4,4,0.00010429775132424354
anthra-c60_ct.pkl,4,5,0.0001862207399916501
anthra-c60_ct.pkl,4,6,0.00034078594590154695
anthra-c60_ct.pkl,4,7,0.0003968822822425512
anthra-c60_ct.pkl,4,8,0.00043705123406554563
anthra-c60_ct.pkl,4,9,0.00044925903606808843
anthra-c60_ct.pkl,8,10,0.0011268498731667974
anthra-c60_ct.pkl,8,11,0.0016985356490390661
anthra-c60_ct.pkl,8,1,4.5514322723014726e-05
anthra-c60_ct.pkl,8,2,0.00013130240456493258
anthra-c60_ct.pkl,8,3,0.00015914276065665217
anthra-c60_ct.pkl,8,4,0.00022061093489924178
anthra-c60_ct.pkl,8,5,0.00041122839930990017
anthra-c60_ct.pkl,8,6,0.0008064456653358539
anthra-c60_ct.pkl,8,7,0.000955014765114938
anthra-c60_ct.pkl,8,8,0.0010619842319638177
anthra-c60_ct.pkl,8,9,0.0010954772862554894
anthracene_6s_66m.pkl,16,1,0.24062349017552567
anthracene_6s_66m.pkl,16,10,7.822435601115587
anthracene_6s_66m.pkl,16,2,0.2829017951827826
anthracene_6s_66m.pkl,16,20,31.612337763763254
anthracene_6s_66m.pkl,16,3,0.31207828165713825
anthracene_6s_66m.pkl,16,40,68.12126544561299
anthracene_6s_66m.pkl,16,4,1.696185535622242
anthracene_6s_66m.pkl,16,5,2.0654949782350323
anthracene_6s_66m.pkl,16,6,2.8706940260745317
anthracene_6s_66m.pkl,16,66,97.98759888201546
anthracene_6s_66m.pkl,16,7,6.880933159686148
anthracene_6s_66m.pkl,16,8,7.0620798769812465
anthracene_6s_66m.pkl,16,9,7.103243576084132
anthracene_6s_66m.pkl,4,1,0.08658727500498942
anthracene_6s_66m.pkl,4,10,1.2384947648021405
anthracene_6s_66m.pkl,4,2,0.09168079040999574
anthracene_6s_66m.pkl,4,20,2.4501966312138266
anthracene_6s_66m.pkl,4,3,0.09473562869594707
anthracene_6s_66m.pkl,4,40,3.6394391310798073
anthracene_6s_66m.pkl,4,4,0.5579358353453518
anthracene_6s_66m.pkl,4,5,0.5887831740928182
anthracene_6s_66m.pkl,4,6,0.6499745685164253
anthracene_6s_66m.pkl,4,66,4.146099047104213
anthracene_6s_66m.pkl,4,7,1.1810149833059216
anthracene_6s_66m.pkl,4,8,1.1902006740007642
anthracene_6s_66m.pkl,4,9,1.1917129958010195
anthracene_6s_66m.pkl,8,1,0.15269224500645978
anthracene_6s_66m.pkl,8,10,2.95267319018829
anthracene_6s_66m.pkl,8,2,0.16890308729758938
anthracene_6s_66m.pkl,8,20,7.954471822977368
anthracene_6s_66m.pkl,8,3,0.17924496309190657
anthracene_6s_66m.pkl,8,40,14.88534221087491
anthracene_6s_66m.pkl,8,4,1.017752971181209
anthracene_6s_66m.pkl,8,5,1.131141963304068
anthracene_6s_66m.pkl,8,6,1.3675744383487662
anthracene_6s_66m.pkl,8,66,18.687584042528744
anthracene_6s_66m.pkl,8,7,2.708124623897625
anthracene_6s_66m.pkl,8,8,2.75120123804124
anthracene_6s_66m.pkl,8,9,2.7589452225610884
maleimide_5s_24m_bilin.pkl,16,1,0.058941174511597624
maleimide_5s_24m_bilin.pkl,16,10,3.08682510576906
maleimide_5s_24m_bilin.pkl,16,2,0.11349742622088474
maleimide_5s_24m_bilin.pkl,16,24,12.675570004470876
maleimide_5s_24m_bilin.pkl,16,3,0.18921911819307097
maleimide_5s_24m_bilin.pkl,16,4,0.23364533339216506
maleimide_5s_24m_bilin.pkl,16,5,0.645251810979006
maleimide_5s_24m_bilin.pkl,16,6,0.9756364631372975
maleimide_5s_24m_bilin.pkl,16,7,1.2642157071572409
maleimide_5s_24m_bilin.pkl,16,8,1.622948466983381
maleimide_5s_24m_bilin.pkl,16,9,1.7810236118574712
maleimide_5s_24m_bilin.pkl,4,1,0.009398029900276732
